From	Entry	Entry Name	Gene Names
9606.ENSP00000358092	O75626	PRDM1_HUMAN	PRDM1 BLIMP1
9606.ENSP00000358099	O43665	RGS10_HUMAN	RGS10
9606.ENSP00000358106	P48147	PPCE_HUMAN	PREP PEP
9606.ENSP00000358126	Q9NRW7	VPS45_HUMAN	VPS45 VPS45A VPS45B
9606.ENSP00000358149	Q9Y3E2	BOLA1_HUMAN	BOLA1 CGI-143
9606.ENSP00000358165	P12314	FCGR1_HUMAN	FCGR1A FCG1 FCGR1 IGFR1
9606.ENSP00000358210	P81133	SIM1_HUMAN	SIM1 BHLHE14
9606.ENSP00000358242	Q8TF01	PNISR_HUMAN	PNISR C6orf111 SFRS18 SRRP130 HSPC261 HSPC306
9606.ENSP00000358307	Q8NBF2	NHLC2_HUMAN	NHLRC2
9606.ENSP00000358316	Q5SXH7	PKHS1_HUMAN	PLEKHS1 C10orf81
9606.ENSP00000358335	O43318	M3K7_HUMAN	MAP3K7 TAK1
9606.ENSP00000358363	Q5VU43	MYOME_HUMAN	PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL
9606.ENSP00000358404	Q9NQB0	TF7L2_HUMAN	TCF7L2 TCF4
9606.ENSP00000358417	O43175	SERA_HUMAN	PHGDH PGDH3
9606.ENSP00000358421	P14060	3BHS1_HUMAN	HSD3B1 3BH HSDB3A
9606.ENSP00000358458	Q5VWP2	TET5C_HUMAN	TENT5C FAM46C
9606.ENSP00000358464	Q9UQ13	SHOC2_HUMAN	SHOC2 KIAA0862
9606.ENSP00000358482	Q93033	IGSF2_HUMAN	CD101 EWI101 IGSF2 V7
9606.ENSP00000358490	P06729	CD2_HUMAN	CD2 SRBC
9606.ENSP00000358501	P19256	LFA3_HUMAN	CD58 LFA3
9606.ENSP00000358532	Q5T481	RBM20_HUMAN	RBM20
9606.ENSP00000358548	P01111	RASN_HUMAN	NRAS HRAS1
9606.ENSP00000358554	O75934	SPF27_HUMAN	BCAS2 DAM1
9606.ENSP00000358563	O60832	DKC1_HUMAN	DKC1 NOLA4
9606.ENSP00000358596	Q16690	DUS5_HUMAN	DUSP5 VH3
9606.ENSP00000358635	O60506	HNRPQ_HUMAN	SYNCRIP HNRPQ NSAP1
9606.ENSP00000358674	P11441	UBL4A_HUMAN	UBL4A DXS254E GDX UBL4
9606.ENSP00000358695	Q7L1T6	NB5R4_HUMAN	CYB5R4 NCB5OR
9606.ENSP00000358698	Q93097	WNT2B_HUMAN	WNT2B WNT13
9606.ENSP00000358718	Q5T655	CFA58_HUMAN	CFAP58 C10orf80 CCDC147
9606.ENSP00000358723	P62834	RAP1A_HUMAN	RAP1A KREV1
9606.ENSP00000358727	P78417	GSTO1_HUMAN	GSTO1 GSTTLP28
9606.ENSP00000358737	P24539	AT5F1_HUMAN	ATP5PB ATP5F1
9606.ENSP00000358742	Q86XK3	SFR1_HUMAN	SFR1 C10orf78 MEI5 MEIR5
9606.ENSP00000358762	Q7Z6J8	UBE3D_HUMAN	UBE3D C6orf157 H10BH UBE2CBP
9606.ENSP00000358765	Q13641	TPBG_HUMAN	TPBG 5T4
9606.ENSP00000358770	Q9H2G2	SLK_HUMAN	SLK KIAA0204 STK2
9606.ENSP00000358784	P22001	KCNA3_HUMAN	KCNA3 HGK5
9606.ENSP00000358802	Q03721	KCNC4_HUMAN	KCNC4 C1orf30
9606.ENSP00000358812	Q14690	RRP5_HUMAN	PDCD11 KIAA0185
9606.ENSP00000358814	O43865	SAHH2_HUMAN	AHCYL1 DCAL IRBIT XPVKONA
9606.ENSP00000358815	A8MQ27	NEU1B_HUMAN	NEURL1B NEURL3
9606.ENSP00000358831	Q9GZR5	ELOV4_HUMAN	ELOVL4
9606.ENSP00000358865	Q16352	AINX_HUMAN	INA NEF5
9606.ENSP00000358866	P21333	FLNA_HUMAN	FLNA FLN FLN1
9606.ENSP00000358867	P08754	GNAI3_HUMAN	GNAI3
9606.ENSP00000358925	Q6PGN9	PSRC1_HUMAN	PSRC1 DDA3 FP3214
9606.ENSP00000358956	Q5VVH5	IKBP1_HUMAN	IRAK1BP1
9606.ENSP00000358994	Q9UM54	MYO6_HUMAN	MYO6 KIAA0389
9606.ENSP00000359000	Q92538	GBF1_HUMAN	GBF1 KIAA0248
9606.ENSP00000359019	O75364	PITX3_HUMAN	PITX3 PTX3
9606.ENSP00000359025	O00186	STXB3_HUMAN	STXBP3
9606.ENSP00000359045	P98171	RHG04_HUMAN	ARHGAP4 KIAA0131 RGC1 RHOGAP4
9606.ENSP00000359050	Q5T2E6	ARMD3_HUMAN	ARMH3 C10orf76
9606.ENSP00000359073	Q9UKW4	VAV3_HUMAN	VAV3
9606.ENSP00000359098	P14406	CX7A2_HUMAN	COX7A2 COX7AL
9606.ENSP00000359114	P12107	COBA1_HUMAN	COL11A1 COLL6
9606.ENSP00000359128	O75607	NPM3_HUMAN	NPM3
9606.ENSP00000359151	P11182	ODB2_HUMAN	DBT BCATE2
9606.ENSP00000359206	Q9Y297	FBW1A_HUMAN	BTRC BTRCP FBW1A FBXW1A
9606.ENSP00000359211	Q12882	DPYD_HUMAN	DPYD
9606.ENSP00000359216	Q9UKA9	PTBP2_HUMAN	PTBP2 NPTB PTB PTBLP
9606.ENSP00000359225	Q15417	CNN3_HUMAN	CNN3
9606.ENSP00000359233	P28288	ABCD3_HUMAN	ABCD3 PMP70 PXMP1
9606.ENSP00000359245	P78363	ABCA4_HUMAN	ABCA4 ABCR
9606.ENSP00000359258	P48507	GSH0_HUMAN	GCLM GLCLR
9606.ENSP00000359264	O75815	BCAR3_HUMAN	BCAR3 NSP2 SH2D3B UNQ271/PRO308
9606.ENSP00000359271	Q9NSD4	ZN275_HUMAN	ZNF275
9606.ENSP00000359285	P43681	ACHA4_HUMAN	CHRNA4 NACRA4
9606.ENSP00000359297	Q15738	NSDHL_HUMAN	NSDHL H105E3
9606.ENSP00000359305	Q9Y3A6	TMED5_HUMAN	TMED5 CGI-100 UNQ397/PRO733
9606.ENSP00000359319	Q02962	PAX2_HUMAN	PAX2
9606.ENSP00000359345	P46777	RL5_HUMAN	RPL5 MSTP030
9606.ENSP00000359357	Q99684	GFI1_HUMAN	GFI1 ZNF163
9606.ENSP00000359364	Q9BYJ9	YTHD1_HUMAN	YTHDF1 C20orf21
9606.ENSP00000359446	P15169	CBPN_HUMAN	CPN1 ACBP
9606.ENSP00000359488	Q96PP8	GBP5_HUMAN	GBP5 UNQ2427/PRO4987
9606.ENSP00000359490	Q96PP9	GBP4_HUMAN	GBP4
9606.ENSP00000359497	P32456	GBP2_HUMAN	GBP2
9606.ENSP00000359504	P32455	GBP1_HUMAN	GBP1
9606.ENSP00000359531	Q00403	TF2B_HUMAN	GTF2B TF2B TFIIB
9606.ENSP00000359539	P17174	AATC_HUMAN	GOT1
9606.ENSP00000359540	O75629	CREG1_HUMAN	CREG1 CREG UNQ727/PRO1409
9606.ENSP00000359552	Q16513	PKN2_HUMAN	PKN2 PRK2 PRKCL2
9606.ENSP00000359557	O95751	LDOC1_HUMAN	LDOC1 BCUR1
9606.ENSP00000359583	Q8WWQ2	HPSE2_HUMAN	HPSE2 HPA2
9606.ENSP00000359600	Q9ULJ1	ODF2L_HUMAN	ODF2L BCAP KIAA1229
9606.ENSP00000359640	Q8IZK6	MCLN2_HUMAN	MCOLN2
9606.ENSP00000359663	P29965	CD40L_HUMAN	CD40LG CD40L TNFSF5 TRAP
9606.ENSP00000359664	Q01459	DIAC_HUMAN	CTBS CTB
9606.ENSP00000359665	Q9BTU6	P4K2A_HUMAN	PI4K2A
9606.ENSP00000359685	A0A3F2YNX1	A0A3F2YNX1_HUMAN	
9606.ENSP00000359783	Q8TCB0	IFI44_HUMAN	IFI44 MTAP44
9606.ENSP00000359787	Q53G44	IF44L_HUMAN	IFI44L C1orf29 GS3686
9606.ENSP00000359804	Q96AE4	FUBP1_HUMAN	FUBP1
9606.ENSP00000359866	P22003	BMP5_HUMAN	BMP5
9606.ENSP00000359871	P11310	ACADM_HUMAN	ACADM
9606.ENSP00000359892	Q8NCS7	CTL5_HUMAN	SLC44A5 CTL5
9606.ENSP00000359910	O14818	PSA7_HUMAN	PSMA7 HSPC
9606.ENSP00000359925	Q9BTT6	LRRC1_HUMAN	LRRC1 LANO
9606.ENSP00000359956	Q9NYP7	ELOV5_HUMAN	ELOVL5 ELOVL2 PRO0530
9606.ENSP00000359990	Q9H9A6	LRC40_HUMAN	LRRC40
9606.ENSP00000360020	O95661	DIRA3_HUMAN	DIRAS3 ARHI NOEY2 RHOI
9606.ENSP00000360025	P24522	GA45A_HUMAN	GADD45A DDIT1 GADD45
9606.ENSP00000360034	Q8NC51	PAIRB_HUMAN	SERBP1 PAIRBP1 CGI-55
9606.ENSP00000360060	Q92837	FRAT1_HUMAN	FRAT1
9606.ENSP00000360069	Q5JPB2	ZN831_HUMAN	ZNF831 C20orf174
9606.ENSP00000360076	Q9BQI5	SGIP1_HUMAN	SGIP1
9606.ENSP00000360124	P36871	PGM1_HUMAN	PGM1
9606.ENSP00000360138	Q96JN0	LCOR_HUMAN	LCOR C10orf12 KIAA1795 MLR2
9606.ENSP00000360149	Q9Y672	ALG6_HUMAN	ALG6 My046
9606.ENSP00000360154	Q01968	OCRL_HUMAN	OCRL OCRL1
9606.ENSP00000360181	O60880	SH21A_HUMAN	SH2D1A DSHP SAP
9606.ENSP00000360183	O14662	STX16_HUMAN	STX16
9606.ENSP00000360200	Q8NI35	INADL_HUMAN	PATJ CIPP INADL
9606.ENSP00000360214	Q96PE5	OPALI_HUMAN	OPALIN HTMP10 TMEM10
9606.ENSP00000360215	Q9H171	ZBP1_HUMAN	ZBP1 C20orf183 DLM1
9606.ENSP00000360231	Q12857	NFIA_HUMAN	NFIA KIAA1439
9606.ENSP00000360247	P51589	CP2J2_HUMAN	CYP2J2
9606.ENSP00000360250	P49961	ENTP1_HUMAN	ENTPD1 CD39
9606.ENSP00000360252	Q9UJC3	HOOK1_HUMAN	HOOK1
9606.ENSP00000360266	P05412	JUN_HUMAN	JUN
9606.ENSP00000360293	Q9BX66	SRBS1_HUMAN	SORBS1 KIAA0894 KIAA1296 SH3D5
9606.ENSP00000360371	Q9BWW4	SSBP3_HUMAN	SSBP3 SSDP SSDP1
9606.ENSP00000360423	Q00975	CAC1B_HUMAN	CACNA1B CACH5 CACNL1A5
9606.ENSP00000360425	Q14206	RCAN2_HUMAN	RCAN2 DSCR1L1 ZAKI4
9606.ENSP00000360431	Q9P212	PLCE1_HUMAN	PLCE1 KIAA1516 PLCE PPLC
9606.ENSP00000360472	O95970	LGI1_HUMAN	LGI1 EPT UNQ775/PRO1569
9606.ENSP00000360493	Q13950	RUNX2_HUMAN	RUNX2 AML3 CBFA1 OSF2 PEBP2A
9606.ENSP00000360498	Q8IXM3	RM41_HUMAN	MRPL41 BMRP MRPL27 RPML27 PIG3
9606.ENSP00000360525	P61326	MGN_HUMAN	MAGOH MAGOHA
9606.ENSP00000360532	Q99459	CDC5L_HUMAN	CDC5L KIAA0432 PCDC5RP
9606.ENSP00000360538	Q5NUL3	FFAR4_HUMAN	FFAR4 GPR120 GPR129 O3FAR1 PGR4
9606.ENSP00000360541	P23786	CPT2_HUMAN	CPT2 CPT1
9606.ENSP00000360552	Q9NRE2	TSH2_HUMAN	TSHZ2 C20orf17 TSH2 ZNF218
9606.ENSP00000360569	P22307	SCP2_HUMAN	SCP2
9606.ENSP00000360577	Q86YB7	ECHD2_HUMAN	ECHDC2
9606.ENSP00000360608	Q05586	NMDZ1_HUMAN	GRIN1 NMDAR1
9606.ENSP00000360609	P08238	HS90B_HUMAN	HSP90AB1 HSP90B HSPC2 HSPCB
9606.ENSP00000360626	Q9UIX4	KCNG1_HUMAN	KCNG1
9606.ENSP00000360635	Q9UHL4	DPP2_HUMAN	DPP7 DPP2 QPP
9606.ENSP00000360672	Q9BYG5	PAR6B_HUMAN	PARD6B PAR6B
9606.ENSP00000360683	P18031	PTN1_HUMAN	PTPN1 PTP1B
9606.ENSP00000360687	P41222	PTGDS_HUMAN	PTGDS PDS
9606.ENSP00000360696	Q6JVE5	LCN12_HUMAN	LCN12
9606.ENSP00000360718	P20337	RAB3B_HUMAN	RAB3B
9606.ENSP00000360762	Q15327	ANKR1_HUMAN	ANKRD1 C193 CARP HA1A2
9606.ENSP00000360776	O43286	B4GT5_HUMAN	B4GALT5
9606.ENSP00000360793	Q96Q89	KI20B_HUMAN	KIF20B KRMP1 MPHOSPH1
9606.ENSP00000360797	Q9H257	CARD9_HUMAN	CARD9
9606.ENSP00000360798	P42566	EPS15_HUMAN	EPS15 AF1P
9606.ENSP00000360806	Q14721	KCNB1_HUMAN	KCNB1
9606.ENSP00000360811	Q9UBR4	LHX3_HUMAN	LHX3
9606.ENSP00000360822	Q5JUK3	KCNT1_HUMAN	KCNT1 KIAA1422
9606.ENSP00000360850	Q9Y399	RT02_HUMAN	MRPS2 CGI-91
9606.ENSP00000360860	Q13325	IFIT5_HUMAN	IFIT5 ISG58 RI58
9606.ENSP00000360882	P20908	CO5A1_HUMAN	COL5A1
9606.ENSP00000360891	P09913	IFIT2_HUMAN	IFIT2 CIG-42 G10P2 IFI54 ISG54
9606.ENSP00000360913	Q9NWH7	SPAT6_HUMAN	SPATA6
9606.ENSP00000360916	P52735	VAV2_HUMAN	VAV2
9606.ENSP00000360922	O95793	STAU1_HUMAN	STAU1 STAU
9606.ENSP00000360938	Q9UL12	SARDH_HUMAN	SARDH DMGDHL1
9606.ENSP00000360939	P30085	KCY_HUMAN	CMPK1 CMK CMPK UCK UMK UMPK
9606.ENSP00000360985	Q9Y6D5	BIG2_HUMAN	ARFGEF2 ARFGEP2 BIG2
9606.ENSP00000360997	Q76LX8	ATS13_HUMAN	ADAMTS13 C9orf8 UNQ6102/PRO20085
9606.ENSP00000361009	Q8TCU6	PREX1_HUMAN	PREX1 KIAA1415
9606.ENSP00000361021	P60484	PTEN_HUMAN	PTEN MMAC1 TEP1
9606.ENSP00000361027	Q4VCS5	AMOT_HUMAN	AMOT KIAA1071
9606.ENSP00000361060	Q8WZA1	PMGT1_HUMAN	POMGNT1 MGAT1.2 UNQ746/PRO1475
9606.ENSP00000361064	Q9UNW1	MINP1_HUMAN	MINPP1 MIPP UNQ900/PRO1917
9606.ENSP00000361066	Q9Y6Q9	NCOA3_HUMAN	NCOA3 AIB1 BHLHE42 RAC3 TRAM1
9606.ENSP00000361076	P62424	RL7A_HUMAN	RPL7A SURF-3 SURF3
9606.ENSP00000361084	Q6P1L8	RM14_HUMAN	MRPL14 MRPL32 RPML32
9606.ENSP00000361097	Q9H8L6	MMRN2_HUMAN	MMRN2 EMILIN3
9606.ENSP00000361107	P36894	BMR1A_HUMAN	BMPR1A ACVRLK3 ALK3
9606.ENSP00000361140	P14550	AK1A1_HUMAN	AKR1A1 ALDR1 ALR
9606.ENSP00000361151	P19835	CEL_HUMAN	CEL BAL
9606.ENSP00000361160	Q9H7U1	CCSE2_HUMAN	CCSER2 FAM190B KIAA1128 NPD012
9606.ENSP00000361180	Q9Y5Q8	TF3C5_HUMAN	GTF3C5 CDABP0017
9606.ENSP00000361207	Q9H3K2	GHITM_HUMAN	GHITM DERP2 MICS1 TMBIM5 My021 UNQ244/PRO281
9606.ENSP00000361214	P56975	NRG3_HUMAN	NRG3
9606.ENSP00000361263	Q13905	RPGF1_HUMAN	RAPGEF1 GRF2
9606.ENSP00000361359	P25942	TNR5_HUMAN	CD40 TNFRSF5
9606.ENSP00000361405	P14780	MMP9_HUMAN	MMP9 CLG4B
9606.ENSP00000361411	Q8N2G6	ZCH24_HUMAN	ZCCHC24 C10orf56
9606.ENSP00000361418	O94829	IPO13_HUMAN	IPO13 KIAA0724 RANBP13
9606.ENSP00000361423	P00519	ABL1_HUMAN	ABL1 ABL JTK7
9606.ENSP00000361471	P00966	ASSY_HUMAN	ASS1 ASS
9606.ENSP00000361544	Q9H1M0	N62CL_HUMAN	NUP62CL NUP62L
9606.ENSP00000361562	P10619	PPGB_HUMAN	CTSA PPGB
9606.ENSP00000361595	Q96PL5	ERMAP_HUMAN	ERMAP RD SC
9606.ENSP00000361608	Q5T3U5	MRP7_HUMAN	ABCC10 MRP7 SIMRP7
9606.ENSP00000361625	Q86YN1	DOPP1_HUMAN	DOLPP1 LSFR2
9606.ENSP00000361626	P67809	YBOX1_HUMAN	YBX1 NSEP1 YB1
9606.ENSP00000361635	P45880	VDAC2_HUMAN	VDAC2
9606.ENSP00000361672	A8MYZ6	FOXO6_HUMAN	FOXO6
9606.ENSP00000361704	P17812	PYRG1_HUMAN	CTPS1 CTPS
9606.ENSP00000361721	Q96RK1	CITE4_HUMAN	CITED4 MRG2
9606.ENSP00000361731	Q9NVG8	TBC13_HUMAN	TBC1D13
9606.ENSP00000361803	Q8WU79	SMAP2_HUMAN	SMAP2 SMAP1L
9606.ENSP00000361834	Q14055	CO9A2_HUMAN	COL9A2
9606.ENSP00000361845	O75844	FACE1_HUMAN	ZMPSTE24 FACE1 STE24
9606.ENSP00000361850	P00749	UROK_HUMAN	PLAU
9606.ENSP00000361875	Q8TCV5	WFDC5_HUMAN	WFDC5 PRG5 WAP1 UNQ3036/PRO9842
9606.ENSP00000361892	Q13043	STK4_HUMAN	STK4 KRS2 MST1
9606.ENSP00000361927	P55795	HNRH2_HUMAN	HNRNPH2 FTP3 HNRPH2
9606.ENSP00000361929	Q5T4B2	GT253_HUMAN	CERCAM CEECAM1 GLT25D3 KIAA1502
9606.ENSP00000361930	P31946	1433B_HUMAN	YWHAB
9606.ENSP00000361932	Q495W5	FUT11_HUMAN	FUT11
9606.ENSP00000361935	Q9UM19	HPCL4_HUMAN	HPCAL4
9606.ENSP00000361949	Q13310	PABP4_HUMAN	PABPC4 APP1 PABP4
9606.ENSP00000361965	P00813	ADA_HUMAN	ADA ADA1
9606.ENSP00000361990	Q8IWV8	UBR2_HUMAN	UBR2 C6orf133 KIAA0349
9606.ENSP00000361993	O60220	TIM8A_HUMAN	TIMM8A DDP DDP1 TIM8A
9606.ENSP00000362014	Q05193	DYN1_HUMAN	DNM1 DNM
9606.ENSP00000362036	Q9Y3D3	RT16_HUMAN	MRPS16 RPMS16 CGI-132
9606.ENSP00000362041	Q8WXX5	DNJC9_HUMAN	DNAJC9
9606.ENSP00000362060	O43920	NDUS5_HUMAN	NDUFS5
9606.ENSP00000362071	Q9BR39	JPH2_HUMAN	JPH2 JP2
9606.ENSP00000362080	Q96C24	SYTL4_HUMAN	SYTL4
9606.ENSP00000362082	P30281	CCND3_HUMAN	CCND3
9606.ENSP00000362092	Q9HB90	RRAGC_HUMAN	RRAGC
9606.ENSP00000362139	Q5JZY3	EPHAA_HUMAN	EPHA10
9606.ENSP00000362151	Q8IVH2	FOXP4_HUMAN	FOXP4 FKHLA
9606.ENSP00000362179	Q5D1E8	ZC12A_HUMAN	ZC3H12A MCPIP MCPIP1
9606.ENSP00000362181	O95944	NCTR2_HUMAN	NCR2 LY95
9606.ENSP00000362187	Q5T9C2	EEIG1_HUMAN	EEIG1 C9orf132 FAM102A
9606.ENSP00000362195	Q99062	CSF3R_HUMAN	CSF3R GCSFR
9606.ENSP00000362201	Q92563	TICN2_HUMAN	SPOCK2 KIAA0275 TICN2 UNQ269/PRO306
9606.ENSP00000362208	P82914	RT15_HUMAN	MRPS15 RPMS15 DC37
9606.ENSP00000362271	P00568	KAD1_HUMAN	AK1
9606.ENSP00000362282	Q9NZB8	MOCS1_HUMAN	MOCS1 MIG11
9606.ENSP00000362294	O14522	PTPRT_HUMAN	PTPRT KIAA0283
9606.ENSP00000362299	P17813	EGLN_HUMAN	ENG END
9606.ENSP00000362300	Q9UL18	AGO1_HUMAN	AGO1 EIF2C1
9606.ENSP00000362308	O75368	SH3L1_HUMAN	SH3BGRL
9606.ENSP00000362330	Q8TD26	CHD6_HUMAN	CHD6 CHD5 KIAA1335 RIGB
9606.ENSP00000362334	P49721	PSB2_HUMAN	PSMB2
9606.ENSP00000362339	Q9NR31	SAR1A_HUMAN	SAR1A SAR1 SARA SARA1
9606.ENSP00000362344	Q05932	FOLC_HUMAN	FPGS
9606.ENSP00000362354	Q9BQK8	LPIN3_HUMAN	LPIN3 LIPN3L
9606.ENSP00000362361	P50750	CDK9_HUMAN	CDK9 CDC2L4 TAK
9606.ENSP00000362386	Q8NEE8	TTC16_HUMAN	TTC16
9606.ENSP00000362395	O43736	ITM2A_HUMAN	ITM2A UNQ603/PRO1189
9606.ENSP00000362399	P61764	STXB1_HUMAN	STXBP1 UNC18A
9606.ENSP00000362410	Q9Y5Q3	MAFB_HUMAN	MAFB KRML
9606.ENSP00000362413	P00558	PGK1_HUMAN	PGK1 PGKA MIG10 OK/SW-cl.110
9606.ENSP00000362441	P46100	ATRX_HUMAN	ATRX RAD54L XH2
9606.ENSP00000362444	O95886	DLGP3_HUMAN	DLGAP3 DAP3
9606.ENSP00000362463	Q04760	LGUL_HUMAN	GLO1
9606.ENSP00000362480	O75436	VP26A_HUMAN	VPS26A VPS26
9606.ENSP00000362555	Q6ZMZ0	RN19B_HUMAN	RNF19B IBRDC3 NKLAM
9606.ENSP00000362576	P54577	SYYC_HUMAN	YARS1 YARS
9606.ENSP00000362616	Q9ULW6	NP1L2_HUMAN	NAP1L2 BPX
9606.ENSP00000362649	Q13547	HDAC1_HUMAN	HDAC1 RPD3L1
9606.ENSP00000362680	P12931	SRC_HUMAN	SRC SRC1
9606.ENSP00000362682	Q68BL7	OLM2A_HUMAN	OLFML2A UNQ9394/PRO34319
9606.ENSP00000362688	Q13347	EIF3I_HUMAN	EIF3I EIF3S2 TRIP1
9606.ENSP00000362717	P50458	LHX2_HUMAN	LHX2 LH2
9606.ENSP00000362728	O60684	IMA7_HUMAN	KPNA6 IPOA7
9606.ENSP00000362744	P62701	RS4X_HUMAN	RPS4X CCG2 RPS4 SCAR
9606.ENSP00000362776	Q07092	COGA1_HUMAN	COL16A1 FP1572
9606.ENSP00000362795	P49682	CXCR3_HUMAN	CXCR3 GPR9
9606.ENSP00000362807	Q9UBV8	PEF1_HUMAN	PEF1 ABP32 UNQ1845/PRO3573
9606.ENSP00000362814	Q96SA4	SERC2_HUMAN	SERINC2 TDE2L FKSG84 UNQ263/PRO300
9606.ENSP00000362817	P05413	FABPH_HUMAN	FABP3 FABP11 MDGI
9606.ENSP00000362820	P84103	SRSF3_HUMAN	SRSF3 SFRS3 SRP20
9606.ENSP00000362824	O15294	OGT1_HUMAN	OGT
9606.ENSP00000362863	Q6NUK4	REEP3_HUMAN	REEP3 C10orf74
9606.ENSP00000362873	P51970	NDUA8_HUMAN	NDUFA8
9606.ENSP00000362924	P06396	GELS_HUMAN	GSN
9606.ENSP00000362931	Q96SB4	SRPK1_HUMAN	SRPK1
9606.ENSP00000362937	P18754	RCC1_HUMAN	RCC1 CHC1
9606.ENSP00000362946	P61106	RAB14_HUMAN	RAB14
9606.ENSP00000362962	Q7Z7A1	CNTRL_HUMAN	CNTRL CEP1 CEP110
9606.ENSP00000362965	P25105	PTAFR_HUMAN	PTAFR PAFR
9606.ENSP00000362978	Q99504	EYA3_HUMAN	EYA3
9606.ENSP00000362993	Q9H694	BICC1_HUMAN	BICC1
9606.ENSP00000362994	Q13077	TRAF1_HUMAN	TRAF1 EBI6
9606.ENSP00000363018	P62906	RL10A_HUMAN	RPL10A NEDD6
9606.ENSP00000363031	Q5TEJ8	THMS2_HUMAN	THEMIS2 C1orf38 ICB1
9606.ENSP00000363041	Q9NZ45	CISD1_HUMAN	CISD1 C10orf70 ZCD1 MDS029
9606.ENSP00000363046	Q8NFU5	IPMK_HUMAN	IPMK IMPK
9606.ENSP00000363054	Q86Y82	STX12_HUMAN	STX12
9606.ENSP00000363055	O95229	ZWINT_HUMAN	ZWINT
9606.ENSP00000363068	Q96QU1	PCD15_HUMAN	PCDH15 USH1F
9606.ENSP00000363079	P11226	MBL2_HUMAN	MBL2 COLEC1 MBL
9606.ENSP00000363089	O00206	TLR4_HUMAN	TLR4
9606.ENSP00000363092	Q13976	KGP1_HUMAN	PRKG1 PRKG1B PRKGR1A PRKGR1B
9606.ENSP00000363117	P09769	FGR_HUMAN	FGR SRC2
9606.ENSP00000363118	P0C7U1	ASA2B_HUMAN	ASAH2B ASAH2C ASAH2L
9606.ENSP00000363162	O75348	VATG1_HUMAN	ATP6V1G1 ATP6G ATP6G1 ATP6J
9606.ENSP00000363193	Q93074	MED12_HUMAN	MED12 ARC240 CAGH45 HOPA KIAA0192 TNRC11 TRAP230
9606.ENSP00000363228	Q9NTZ6	RBM12_HUMAN	RBM12 KIAA0765 HRIHFB2091
9606.ENSP00000363308	Q8NA23	WDR31_HUMAN	WDR31
9606.ENSP00000363317	Q68DX3	FRPD2_HUMAN	FRMPD2 PDZD5C PDZK4 PDZK5C
9606.ENSP00000363318	P31785	IL2RG_HUMAN	IL2RG
9606.ENSP00000363330	P31358	CD52_HUMAN	CD52 CDW52 HE5
9606.ENSP00000363349	Q5VWJ9	SNX30_HUMAN	SNX30
9606.ENSP00000363382	Q6UWL2	SUSD1_HUMAN	SUSD1 UNQ2438/PRO4999
9606.ENSP00000363431	P0DQD5	NPY42_HUMAN	NPY4R2
9606.ENSP00000363435	Q14573	ITPR3_HUMAN	ITPR3
9606.ENSP00000363436	O60269	GRIN2_HUMAN	GPRIN2 KIAA0514
9606.ENSP00000363458	Q5SW96	ARH_HUMAN	LDLRAP1 ARH
9606.ENSP00000363478	O95807	TM50A_HUMAN	TMEM50A SMP1 UNQ386/PRO718
9606.ENSP00000363492	P43026	GDF5_HUMAN	GDF5 BMP14 CDMP1
9606.ENSP00000363512	P09917	LOX5_HUMAN	ALOX5 LOG5
9606.ENSP00000363553	Q92633	LPAR1_HUMAN	LPAR1 EDG2 LPA1
9606.ENSP00000363571	O15146	MUSK_HUMAN	MUSK
9606.ENSP00000363574	P56537	IF6_HUMAN	EIF6 EIF3A ITGB4BP OK/SW-cl.27
9606.ENSP00000363603	P04066	FUCO_HUMAN	FUCA1 Nbla10230
9606.ENSP00000363614	P35914	HMGCL_HUMAN	HMGCL
9606.ENSP00000363638	O95372	LYPA2_HUMAN	LYPLA2 APT2
9606.ENSP00000363641	P10599	THIO_HUMAN	TXN TRDX TRX TRX1
9606.ENSP00000363661	P78318	IGBP1_HUMAN	IGBP1 IBP1
9606.ENSP00000363676	P62913	RL11_HUMAN	RPL11
9606.ENSP00000363745	O43390	HNRPR_HUMAN	HNRNPR HNRPR
9606.ENSP00000363746	O15213	WDR46_HUMAN	WDR46 BING4 C6orf11 FP221
9606.ENSP00000363770	P02747	C1QC_HUMAN	C1QC C1QG
9606.ENSP00000363773	P02745	C1QA_HUMAN	C1QA
9606.ENSP00000363799	Q9Y614	ACL7B_HUMAN	ACTL7B
9606.ENSP00000363809	Q92504	S39A7_HUMAN	SLC39A7 HKE4 RING5
9606.ENSP00000363826	Q9H461	FZD8_HUMAN	FZD8
9606.ENSP00000363827	P98160	PGBM_HUMAN	HSPG2
9606.ENSP00000363836	Q8ND76	CCNY_HUMAN	CCNY C10orf9 CBCP1 CFP1
9606.ENSP00000363840	P13942	COBA2_HUMAN	COL11A2
9606.ENSP00000363869	Q9Y279	VSIG4_HUMAN	VSIG4 CRIg Z39IG UNQ317/PRO362
9606.ENSP00000363921	Q8TEW0	PARD3_HUMAN	PARD3 PAR3 PAR3A
9606.ENSP00000363944	Q9Y4W2	LAS1L_HUMAN	LAS1L MSTP060
9606.ENSP00000363973	P05186	PPBT_HUMAN	ALPL
9606.ENSP00000363976	P28067	DMA_HUMAN	HLA-DMA DMA RING6
9606.ENSP00000363984	Q9BRR3	PGAP4_HUMAN	PGAP4 C9orf125 TMEM246
9606.ENSP00000363985	Q96EF0	MTMR8_HUMAN	MTMR8
